simple,scrambled
· · · p_2 F_4 F_3 p_4,- + - / * · * · e_3 p_4 e_4 p_3 ^ · p_1 p_4 2: · p_2 p_4 · * · * · e_3 p_4 e_4 p_3 p_3 p_4 / · * · * · * · e_3 p_4 e_4 p_3 p_1 p_4 p_3 p_4 · p_2 p_4 · * · * · e_3 e_4 p_2 p_4 p_3 p_4
· · · p_1 F_4 F_3 p_4,- - - - - u- / · * · e_3 p_2 e_4 p_3 ^ M 2: · * · * · e_3 p_4 e_4 p_1 p_1 p_4 · * · * · e_3 p_4 e_4 p_2 p_1 p_4 / · * · * · e_3 p_2 e_4 p_3 p_2 p_4 · * ^ M 2: p_1 p_4 / · * · * · e_3 p_2 e_4 p_3 p_3 p_4 · * ^ M 2: p_1 p_4 · * · * · e_3 e_4 p_1 p_4 p_3 p_4
· · * · · p_3 F_4 p_1 p_4 F_3 p_1,+ - - - - - - - + u- · * · * · * · e_3 p_2 e_4 p_3 p_1 p_2 p_1 p_4 · * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 p_1 p_4 / · * · * · * · e_3 p_1 e_4 p_1 p_1 p_3 p_2 p_3 · p_1 p_4 / · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_2 p_3 · p_1 p_4 / · * · * · * · e_3 p_4 e_4 p_1 p_1 p_3 p_2 p_3 · p_1 p_4 · * · * · * · e_3 p_2 e_4 p_3 p_1 p_2 p_2 p_4 · * · * · * · e_3 p_2 e_4 p_3 p_1 p_2 p_3 p_4 · * · * · * · e_3 p_4 e_4 p_1 p_1 p_3 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_1 p_4 p_3 p_4 * · * · e_3 p_1 e_4 p_1 ^ · p_3 p_4 2:
· · * · · p_1 F_4 p_3 p_4 F_3 p_2,- + + - - - - u- · * · * · * · e_3 p_4 e_4 p_3 p_1 p_4 p_2 p_3 / · * · * · e_3 p_2 e_4 p_2 p_1 p_4 · p_3 p_4 / · * · * · * ^ M 2: e_3 p_2 e_4 p_2 p_1 p_4 · * · p_2 p_3 p_3 p_4 / · * · * · * · e_3 p_2 e_4 p_2 p_1 p_2 p_1 p_4 · * · p_2 p_3 p_3 p_4 / · * · * · * · e_3 p_2 e_4 p_2 p_1 p_4 p_2 p_4 · * · p_2 p_3 p_3 p_4 · * · * · * · e_3 p_2 e_4 p_3 p_1 p_4 p_3 p_4 · * · * · * · e_3 p_4 e_4 p_1 p_2 p_3 p_3 p_4 * · * · e_3 p_2 e_4 p_1 ^ · p_3 p_4 2:
· · * · · p_1 F_3 p_2 p_2 F_4 p_1,- - - + - - - - u- · * · * · * ^ M 2: e_3 p_1 e_4 p_2 p_1 p_2 · * · * · * ^ M 2: e_3 p_2 e_4 p_1 p_1 p_3 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_2 p_1 p_3 · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_2 p_3 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_3 / · * · * · * · * ^ M 2: e_3 p_1 e_4 p_2 p_1 p_2 p_2 p_4 · p_1 p_4 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_3 p_2 p_4 / · * · * · * · * ^ M 2: e_3 p_1 e_4 p_2 p_1 p_2 p_3 p_4 · p_1 p_4
· · · p_4 F_3 F_4 p_1,- - - - - - - - - · * · * · e_3 p_4 e_4 p_3 p_1 p_4 / · * · * · e_3 p_4 e_4 p_1 p_2 p_3 ^ M 2: / · * · * · e_3 p_4 e_4 p_2 p_2 p_3 ^ M 2: / · * · * · e_3 p_4 e_4 p_3 p_2 p_3 ^ M 2: / · * · * · * · * ^ M 2: e_3 e_4 p_1 p_3 p_1 p_4 p_3 p_4 ^ · p_2 p_3 2: / · * · * · * · * · e_3 e_4 p_1 p_2 p_1 p_3 p_1 p_4 p_3 p_4 ^ · p_2 p_3 2: / · * · * · * · * · e_3 e_4 p_1 p_3 p_1 p_4 p_2 p_4 p_3 p_4 ^ · p_2 p_3 2: / * · * · * ^ M 2: e_3 e_4 p_1 p_4 ^ · p_3 p_4 2: ^ · p_2 p_3 2: / * · * · * · e_3 e_4 p_1 p_2 p_1 p_4 ^ · p_3 p_4 2: ^ · p_2 p_3 2: / * · * · * · e_3 e_4 p_1 p_4 p_2 p_4 ^ · p_3 p_4 2: ^ · p_2 p_3 2:
· · · p_3 F_4 F_3 p_2,- - u- · * · * · e_3 p_4 e_4 p_1 p_2 p_3 · * · * · e_3 p_4 e_4 p_2 p_2 p_3 · * · * · e_3 e_4 p_2 p_3 p_3 p_4
· · * · · p_1 F_3 p_2 p_1 F_4 p_2,- - - - + - - · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_3 p_2 p_4 / * · * · * ^ M 2: e_3 p_1 e_4 p_3 ^ · p_3 p_4 2: · p_1 p_4 / * · * · * · e_3 p_1 e_4 p_3 p_1 p_2 ^ · p_3 p_4 2: · p_1 p_4 / * · * · * · e_3 p_1 e_4 p_3 p_2 p_3 ^ · p_3 p_4 2: - - ^ u- M 2: · p_1 p_2 · p_1 p_3 / * · * · * · e_3 p_1 e_4 p_3 p_2 p_4 ^ · p_3 p_4 2: · p_1 p_4
· · · p_2 F_3 F_4 p_2,- + + + + + - + · * · * · e_3 p_4 e_4 p_2 p_2 p_3 / · * · * · * ^ M 4: e_3 p_2 e_4 p_3 p_2 p_4 ^ · p_1 p_2 2: · * · * · e_3 e_4 p_2 p_3 p_2 p_4 / · * · * · * · * * 2: ^ M 2: e_3 p_2 e_4 p_3 p_2 p_3 p_2 p_4 ^ · p_1 p_2 2: / · * * · * · e_3 p_2 e_4 p_3 ^ · p_2 p_3 2: p_2 p_4 ^ · p_1 p_2 2: / * · * · * * 2: ^ M 2: e_3 p_2 e_4 p_3 ^ · p_2 p_4 2: ^ · p_1 p_2 2: / * · * · * · * 2: e_3 p_2 e_4 p_3 p_2 p_3 ^ · p_2 p_4 2: ^ · p_1 p_2 2: / * · * · e_3 p_2 e_4 p_3 ^ · p_2 p_4 3: ^ · p_1 p_2 2: · * · * · e_3 p_2 e_4 p_2 p_3 p_4
· · · p_3 F_4 F_3 p_2,- - - + + · * · * · e_3 p_4 e_4 p_3 p_2 p_3 · * · * · e_3 e_4 p_1 p_3 p_2 p_3 * · e_3 e_4 ^ · p_2 p_3 2: / · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_3 · p_2 p_4 / · * · * · * · e_3 p_2 e_4 p_2 p_1 p_4 p_2 p_3 · p_2 p_4 / · * · * · * · e_3 p_4 e_4 p_2 p_1 p_4 p_2 p_3 · p_2 p_4
· · * · · p_1 F_3 p_4 p_2 F_4 p_1,- + + + + + - - u- · * · * · * ^ M 4: e_3 p_1 e_4 p_1 p_1 p_3 · * · * · * ^ M 4: e_3 p_2 e_4 p_1 p_1 p_3 · * · * · * ^ M 4: e_3 p_4 e_4 p_1 p_1 p_3 · * · * · * ^ M 2: e_3 p_4 e_4 p_2 p_1 p_3 · * · * · * · e_3 p_4 e_4 p_2 p_1 p_2 p_1 p_3 * · * · e_3 p_4 e_4 p_2 ^ · p_1 p_3 2: · * · * · * · e_3 p_4 e_4 p_1 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_4 p_3 p_4
· · * · · p_3 F_4 p_2 p_4 F_3 p_1,+ + + + + · * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_4 e_4 p_1 p_1 p_3 p_3 p_4 · * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 p_3 p_4 · * · * · * · e_3 p_2 e_4 p_3 p_2 p_4 p_3 p_4 · * · * · * · e_3 p_4 e_4 p_3 p_2 p_4 p_3 p_4 * · * · e_3 p_1 e_4 p_2 ^ · p_3 p_4 2:
· · * · · p_2 F_3 p_1 p_3 F_4 p_2,- - - + - - - - u- · * · * · * ^ M 4: e_3 e_4 p_1 p_3 p_1 p_4 · * · * · * · * ^ M 2: e_3 e_4 p_1 p_2 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_3 p_2 p_3 · * · * · * · * ^ M 2: e_3 e_4 p_1 p_3 p_1 p_4 p_2 p_3 * · * · e_3 p_1 e_4 p_2 ^ · p_2 p_3 2: · * · * · * · e_3 p_2 e_4 p_3 p_1 p_3 p_2 p_4 · * · * · * · * ^ M 2: e_3 e_4 p_1 p_3 p_1 p_4 p_2 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_2 p_3 p_2 p_4 · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_3 p_4
· · * · · p_2 F_3 p_1 p_2 F_4 p_1,+ - - - - + - + · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_3 p_2 p_4 / · * * · * · * ^ M 2: e_3 p_1 e_4 p_3 ^ · p_1 p_4 2: p_2 p_4 · * · p_2 p_3 p_3 p_4 / · * * · * · * · e_3 p_1 e_4 p_3 p_1 p_2 ^ · p_1 p_4 2: p_2 p_4 · * · p_2 p_3 p_3 p_4 / · * * · * · * · e_3 p_1 e_4 p_3 p_1 p_3 ^ · p_1 p_4 2: p_2 p_4 · * · p_2 p_3 p_3 p_4 / · * * · * · e_3 p_1 e_4 p_3 ^ · p_1 p_4 3: p_2 p_4 · * · p_2 p_3 p_3 p_4 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_3 p_4
· · * · · p_2 F_3 p_1 p_3 F_4 p_2,+ + + + + + + + + + + + + + - - · * · * · * · e_3 p_2 e_4 p_3 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_2 p_3 p_2 p_4 · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_3 p_4 / · * · * · * · * ^ M 4: e_3 p_1 e_4 p_2 p_1 p_4 p_3 p_4 ^ · p_1 p_2 2: / · * · * · * · * * 2: ^ M 2: e_3 p_1 e_4 p_2 p_1 p_4 p_3 p_4 · p_1 p_2 / · * · * · * · * ^ M 4: e_3 p_1 e_4 p_2 p_2 p_3 p_3 p_4 ^ · p_1 p_2 2: / · * · * · * · * · * ^ M 2: e_3 p_1 e_4 p_2 p_1 p_3 p_2 p_3 p_3 p_4 ^ · p_1 p_2 2: / · * · * · * · * · * ^ M 2: e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_3 p_3 p_4 ^ · p_1 p_2 2: / · * * · * · * ^ M 2: e_3 p_1 e_4 p_2 ^ · p_2 p_3 2: p_3 p_4 ^ · p_1 p_2 2: / · * * · * · * · e_3 p_1 e_4 p_2 p_1 p_3 ^ · p_2 p_3 2: p_3 p_4 ^ · p_1 p_2 2: / · * · * · * · * · * * 2: ^ M 2: e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_4 p_3 p_4 ^ · p_1 p_2 2: / · * · * · * · * · * 2: e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_4 p_3 p_4 · p_1 p_2 / · * · * · * · * · * ^ M 2: e_3 p_1 e_4 p_2 p_2 p_3 p_2 p_4 p_3 p_4 ^ · p_1 p_2 2: / · * · * · * · * · * · e_3 p_1 e_4 p_2 p_1 p_3 p_2 p_3 p_2 p_4 p_3 p_4 ^ · p_1 p_2 2: / · * · * · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_3 p_2 p_4 p_3 p_4 ^ · p_1 p_2 2: / · * * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 ^ · p_2 p_4 2: p_3 p_4 ^ · p_1 p_2 2:
· · * · · p_2 F_3 p_1 p_3 F_4 p_1,+ + + + + + + · * · * · * · e_3 p_2 e_4 p_3 p_1 p_3 p_1 p_4 · * · * · * ^ M 2: e_3 p_1 e_4 p_3 p_2 p_3 · * · * · * · e_3 p_1 e_4 p_3 p_1 p_2 p_2 p_3 · * · * · * · e_3 p_1 e_4 p_3 p_1 p_3 p_2 p_3 / · * · * · * · * ^ M 2: e_3 p_2 e_4 p_1 p_1 p_3 p_3 p_4 · p_1 p_2 / · * * · * · e_3 p_2 e_4 p_1 ^ · p_1 p_3 2: p_3 p_4 · p_1 p_2 / · * · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_1 p_4 p_3 p_4 · p_1 p_2 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_3 p_3 p_4
· · * · · p_1 F_4 p_3 p_2 F_3 p_1,- - - - + + + + u- · * · * · * · e_3 p_2 e_4 p_3 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_1 e_4 p_1 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_1 e_4 p_3 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_3 p_2 p_4 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_3 p_4 · * · * · * ^ M 4: e_3 e_4 p_1 p_4 p_3 p_4 · * · * · * · * ^ M 2: e_3 e_4 p_1 p_2 p_1 p_4 p_3 p_4 · * · * · * · * ^ M 2: e_3 e_4 p_1 p_3 p_1 p_4 p_3 p_4 · * * · * ^ M 2: e_3 e_4 ^ · p_1 p_4 2: p_3 p_4
· · * · · p_1 F_3 p_4 p_1 F_4 p_2,- - - - + - - u- · * · * · e_3 p_1 e_4 p_2 p_1 p_4 · * · * · e_3 p_2 e_4 p_2 p_1 p_4 · * · * · e_3 p_4 e_4 p_2 p_1 p_4 · * · * · * · e_3 p_4 e_4 p_2 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_4 e_4 p_1 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_2 p_4 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_2 p_4 p_3 p_4
· · * · · p_3 F_4 p_1 p_4 F_3 p_1,+ - - - - + + + - · * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_1 p_4 p_3 p_4 / · * · * · * · * ^ M 2: e_3 p_4 e_4 p_1 p_1 p_3 p_3 p_4 · p_2 p_4 / · * · * · * · * · e_3 p_4 e_4 p_1 p_1 p_2 p_1 p_3 p_3 p_4 · p_2 p_4 / · * · * · * · * · e_3 p_4 e_4 p_1 p_1 p_3 p_2 p_3 p_3 p_4 · p_2 p_4 · * * · * · e_3 p_2 e_4 p_3 ^ · p_2 p_4 2: p_3 p_4 / · * * · * · * ^ M 2: e_3 p_2 e_4 p_3 ^ · p_2 p_4 2: p_3 p_4 · p_1 p_3 / · * * · * · * · e_3 p_2 e_4 p_3 p_1 p_2 ^ · p_2 p_4 2: p_3 p_4 · p_1 p_3 / · * * · * · * · e_3 p_2 e_4 p_3 p_1 p_4 ^ · p_2 p_4 2: p_3 p_4 · p_1 p_3 * · * · e_3 p_1 e_4 p_1 ^ · p_3 p_4 2:
· · * · · p_1 F_4 p_2 p_2 F_3 p_1,- - - - - - + - + u- · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_3 / · * * · * · e_3 p_1 e_4 p_1 ^ · p_1 p_4 2: p_2 p_3 · p_2 p_4 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_2 p_4 / · * · * · * · * · * 2: e_3 p_1 e_4 p_1 p_1 p_4 p_2 p_3 p_3 p_4 · p_2 p_4 * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 ^ · p_3 p_4 2: / * · * · * · * ^ M 2: e_3 p_4 e_4 p_3 p_1 p_3 ^ · p_3 p_4 2: · p_2 p_4 / * · * · * · * · e_3 p_4 e_4 p_3 p_1 p_2 p_1 p_3 ^ · p_3 p_4 2: · p_2 p_4 / * · * · * · e_3 p_1 e_4 p_1 p_2 p_3 ^ · p_3 p_4 2: · p_2 p_4 / * · * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 p_2 p_3 ^ · p_3 p_4 2: · p_2 p_4
· · * · · p_1 F_4 p_2 p_2 F_3 p_1,+ + + - - - + + u- · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_3 p_2 p_4 · * · * · * · * · e_3 e_4 p_1 p_2 p_1 p_3 p_2 p_3 p_2 p_4 · * * · * · e_3 e_4 p_1 p_2 ^ · p_2 p_3 2: p_2 p_4 · * · * · * · * ^ M 2: e_3 e_4 p_2 p_3 p_2 p_4 p_3 p_4 · * · * * · e_3 e_4 ^ · p_2 p_3 2: p_2 p_4 p_3 p_4 · * * · * · e_3 e_4 p_2 p_3 ^ · p_2 p_4 2: p_3 p_4
· · * · · p_1 F_3 p_2 p_1 F_4 p_3,+ + - - + - - · * · * · * · e_3 p_2 e_4 p_3 p_1 p_3 p_1 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_3 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_3 p_3 p_4 · * · * * · * · e_3 p_2 e_4 p_3 ^ · p_1 p_3 2: p_2 p_3 p_3 p_4 · * · * * · * · e_3 p_4 e_4 p_3 ^ · p_1 p_3 2: p_2 p_3 p_3 p_4 · * * · * · * · e_3 p_1 e_4 p_3 p_1 p_3 ^ · p_2 p_3 2: p_3 p_4 * · * · * · * · e_3 p_1 e_4 p_3 p_1 p_3 p_2 p_3 ^ · p_3 p_4 2:
· · * · · p_1 F_4 p_3 p_4 F_3 p_2,- - - + + / · * · * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 p_1 p_4 p_2 p_3 · p_3 p_4 / * · * · * · e_3 p_4 e_4 p_3 p_1 p_4 ^ · p_2 p_3 2: · p_3 p_4 · * · * · * · e_3 p_4 e_4 p_1 p_2 p_3 p_3 p_4 · * · * · * · e_3 p_2 e_4 p_3 p_2 p_4 p_3 p_4 * · * · e_3 p_2 e_4 p_1 ^ · p_3 p_4 2: * · * · e_3 p_2 e_4 p_3 ^ · p_3 p_4 2:
· · · p_3 F_4 F_3 p_2,- - - - - u- · * · e_3 p_1 e_4 p_2 · * · e_3 p_2 e_4 p_2 · * · e_3 p_4 e_4 p_2 · * · * · e_3 p_4 e_4 p_3 p_1 p_3 · * · * · e_3 p_4 e_4 p_3 p_3 p_4 · * · * · e_3 e_4 p_2 p_3 p_3 p_4
· · * · · p_2 F_3 p_1 p_2 F_4 p_3,- + + + - - + + + u- · * · * · * · e_3 p_2 e_4 p_3 p_1 p_3 p_2 p_4 / · * · * · * · * ^ M 2: e_3 p_1 e_4 p_3 p_1 p_3 p_2 p_4 · p_2 p_3 / · * · * · * · * · e_3 p_1 e_4 p_3 p_1 p_2 p_1 p_3 p_2 p_4 · p_2 p_3 / * · * · * · e_3 p_1 e_4 p_3 p_1 p_3 ^ · p_2 p_4 2: · p_2 p_3 · * · * · * · e_3 p_1 e_4 p_2 p_2 p_3 p_3 p_4 · * · * · * · e_3 p_2 e_4 p_2 p_2 p_3 p_3 p_4 / · * · * · * · * ^ M 2: e_3 p_1 e_4 p_3 p_2 p_4 p_3 p_4 · p_2 p_3 / · * · * · * · * · e_3 p_1 e_4 p_3 p_1 p_2 p_2 p_4 p_3 p_4 · p_2 p_3 / · * * · * · e_3 p_1 e_4 p_3 ^ · p_2 p_4 2: p_3 p_4 · p_2 p_3 * · * · e_3 p_2 e_4 p_2 ^ · p_3 p_4 2:
· · * · · p_1 F_3 p_4 p_3 F_4 p_2,- - - - - + - u- · * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_4 e_4 p_2 p_2 p_3 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_2 p_4 p_3 p_4 * · * · e_3 p_1 e_4 p_2 ^ · p_3 p_4 2: * · * · e_3 p_4 e_4 p_2 ^ · p_3 p_4 2: * · * · * · * ^ M 2: e_3 p_1 e_4 p_3 p_1 p_2 ^ · p_3 p_4 2: * · * · * · * ^ M 2: e_3 p_2 e_4 p_3 p_1 p_2 ^ · p_3 p_4 2: * · * · * · * ^ M 2: e_3 p_4 e_4 p_3 p_1 p_2 ^ · p_3 p_4 2:
· · * · · p_2 F_3 p_4 p_2 F_4 p_3,+ - - - - - - u- · * · * · * · * ^ M 2: e_3 p_1 e_4 p_3 p_1 p_2 p_1 p_3 · * · * · * · * ^ M 2: e_3 p_2 e_4 p_3 p_1 p_2 p_1 p_3 · * · * · * · * ^ M 2: e_3 p_4 e_4 p_3 p_1 p_2 p_1 p_3 · * · * · * · e_3 p_4 e_4 p_3 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_4 e_4 p_2 p_2 p_3 p_3 p_4 · * · * · * · e_3 p_4 e_4 p_3 p_2 p_3 p_3 p_4 · * · * · * · e_3 p_2 e_4 p_3 p_2 p_4 p_3 p_4 * · * · e_3 p_2 e_4 p_2 ^ · p_3 p_4 2:
· · * · · p_2 F_4 p_1 p_4 F_3 p_2,- - - + + + · * · * · * ^ M 2: e_3 p_2 e_4 p_1 p_1 p_4 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_2 p_1 p_4 · * · * · * · e_3 p_2 e_4 p_1 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_4 e_4 p_2 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_4 e_4 p_1 p_2 p_3 p_2 p_4 * · * · e_3 p_2 e_4 p_1 ^ · p_2 p_4 2: · * · * · * · e_3 p_2 e_4 p_2 p_1 p_4 p_3 p_4
· · * · · p_2 F_3 p_4 p_3 F_4 p_1,- + + + + - - - u- / · * * · e_3 e_4 ^ · p_1 p_2 2: p_1 p_3 · p_2 p_4 / · * * · e_3 e_4 ^ · p_1 p_2 3: p_1 p_3 · * ^ M 2: p_2 p_4 / * * · e_3 e_4 ^ · p_1 p_2 2: ^ · p_1 p_3 2: · * ^ M 2: p_2 p_4 / · * · * * · e_3 e_4 ^ · p_1 p_2 2: p_1 p_3 p_1 p_4 · * ^ M 2: p_2 p_4 / · * * · * · e_3 p_4 e_4 p_3 ^ · p_1 p_4 2: p_2 p_3 · p_2 p_4 · * · * · * · e_3 p_2 e_4 p_3 p_1 p_4 p_3 p_4 · * · * · * · e_3 p_4 e_4 p_1 p_2 p_3 p_3 p_4 / · * · * · * · * · e_3 p_4 e_4 p_3 p_1 p_4 p_2 p_3 p_3 p_4 · p_2 p_4 * · * · e_3 p_2 e_4 p_1 ^ · p_3 p_4 2:
· · · p_2 F_4 F_3 p_4,+ + + · * · * · e_3 p_4 e_4 p_3 p_2 p_4 · * · * ^ M 2: e_3 e_4 p_3 p_4 · * · * · e_3 e_4 p_1 p_2 p_3 p_4 · * · * · e_3 e_4 p_2 p_3 p_3 p_4
· · * · · p_1 F_3 p_4 p_3 F_4 p_2,- + + u- · * · * · * · e_3 p_4 e_4 p_3 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_4 e_4 p_2 p_1 p_3 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_2 p_4 p_3 p_4 * · * · e_3 p_1 e_4 p_2 ^ · p_3 p_4 2:
· · * · · p_2 F_3 p_1 p_2 F_4 p_3,- + - - - + - - - u- / · * · * ^ M 4: e_3 p_1 e_4 p_3 · p_1 p_2 / · * · * ^ M 4: e_3 p_2 e_4 p_3 · p_1 p_2 / · * · * ^ M 4: e_3 p_4 e_4 p_3 · p_1 p_2 · * · * · * · e_3 p_2 e_4 p_3 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_1 e_4 p_3 p_2 p_3 p_2 p_4 / · * * · * · e_3 p_1 e_4 p_3 ^ · p_2 p_3 2: p_2 p_4 · p_1 p_2 / · * * · * · e_3 p_2 e_4 p_3 ^ · p_2 p_3 2: p_2 p_4 · p_1 p_2 / · * * · * · e_3 p_4 e_4 p_3 ^ · p_2 p_3 2: p_2 p_4 · p_1 p_2 · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_2 p_3 p_3 p_4
· · * · · p_1 F_3 p_4 p_1 F_4 p_2,+ - - - - - - - - - · * · * · * · e_3 p_4 e_4 p_2 p_1 p_3 p_1 p_4 * * · * · e_3 p_2 e_4 p_1 ^ · p_1 p_4 2: ^ · p_2 p_3 2: * * · * · e_3 p_2 e_4 p_2 ^ · p_1 p_4 2: ^ · p_2 p_3 2: * * · * · e_3 p_2 e_4 p_3 ^ · p_1 p_4 2: ^ · p_2 p_3 2: · * · * · * · e_3 p_4 e_4 p_1 p_1 p_3 p_2 p_4 / * · * ^ M 2: e_3 e_4 ^ · p_1 p_3 2: · * · p_2 p_3 p_3 p_4 / * · * · e_3 e_4 p_1 p_2 ^ · p_1 p_3 2: · * · p_2 p_3 p_3 p_4 / * · e_3 e_4 ^ · p_1 p_3 3: · * · p_2 p_3 p_3 p_4 / · * * · e_3 e_4 ^ · p_1 p_3 2: p_1 p_4 · * · p_2 p_3 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_1 p_4 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_1 p_2 p_4 p_3 p_4
· · * · · p_2 F_3 p_4 p_3 F_4 p_1,- + - - u- · * · * · * · e_3 p_4 e_4 p_3 p_1 p_4 p_2 p_3 · * · * · * · e_3 p_1 e_4 p_3 p_1 p_4 p_3 p_4 · * · * · * · e_3 p_4 e_4 p_3 p_1 p_4 p_3 p_4 · * · * · * · e_3 p_4 e_4 p_1 p_2 p_3 p_3 p_4 * · * · e_3 p_2 e_4 p_1 ^ · p_3 p_4 2:
· · * · · p_2 F_3 p_4 p_3 F_4 p_2,- - - + - - - u- * · * · e_3 p_2 e_4 p_2 ^ · p_1 p_4 2: · * · * · * · * 2: e_3 p_2 e_4 p_2 p_1 p_4 p_2 p_4 · * · * · * · e_3 p_4 e_4 p_3 p_2 p_3 p_2 p_4 * · * · e_3 p_2 e_4 p_2 ^ · p_2 p_4 2: · * · * · * · e_3 p_4 e_4 p_2 p_2 p_3 p_3 p_4 / · * · * · * · * ^ M 2: e_3 p_2 e_4 p_3 p_2 p_4 p_3 p_4 · p_2 p_3 / · * · * · * · * · e_3 p_2 e_4 p_3 p_1 p_2 p_2 p_4 p_3 p_4 · p_2 p_3 / · * * · * · e_3 p_2 e_4 p_3 ^ · p_2 p_4 2: p_3 p_4 · p_2 p_3
· · * · · p_2 F_3 p_1 p_3 F_4 p_2,+ - + + · * · * · * · e_3 p_2 e_4 p_3 p_1 p_3 p_2 p_4 · * · * · * · e_3 p_2 e_4 p_3 p_2 p_3 p_2 p_4 · * · * · * · e_3 p_4 e_4 p_3 p_2 p_3 p_2 p_4 · * · * · * · e_3 p_2 e_4 p_2 p_1 p_3 p_3 p_4 · * · * · * · e_3 p_1 e_4 p_2 p_2 p_3 p_3 p_4
