simple,scrambled
4*(p_1 · F_2 · p_3*p_1 · F_3 · p_4)/(p_2 · p_4*p_3 · p_4) + 3*(p_4 · F_2 · p_1*p_4 · F_3 · p_1)/(p_2 · p_4*p_3 · p_4),4*(((p_2 · p_1)*(e_2 · p_3) - (p_1 · e_2)*(p_2 · p_3))*((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4)))/(p_2 · p_4*p_3 · p_4) + 3*(((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1))*((p_4 · p_3)*(e_3 · p_1) - (p_4 · e_3)*(p_3 · p_1)))/(p_2 · p_4*p_3 · p_4)
-5*(p_1 · F_2 · F_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 78*(p_1 · F_2 · F_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) + 64*(Tr(F_2 · F_3)*p_1 · p_2*p_1 · p_3*p_1 · p_3)/(p_1 · p_2*p_1 · p_3) - 59*(p_4 · F_2 · p_3*p_4 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_3) - 15*(p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 77*(p_1 · F_3 · F_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4),(-5*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4)))/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 78*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4)))/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) + 64*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_1 · p_3*p_1 · p_3)/(p_1 · p_2*p_1 · p_3) - 59*(((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3))*((p_4 · p_3)*(e_3 · p_1) - (p_4 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_3) - 15*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 77*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4)) + (p_1 · p_1 + p_2 · p_1 + p_3 · p_1 + p_4 · p_1)
6*(p_2 · F_3 · p_4*p_4 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3),(6*(((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3)) + ((e_3 · p_1 + e_3 · p_2 + e_3 · p_3 + e_3 · p_4))
-5*(p_1 · F_2 · p_4*p_1 · p_2*p_1 · p_2*p_1 · p_4*p_2 · F_3 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 3*(p_1 · F_3 · F_2 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3) - 47*(Tr(F_2 · F_3)*p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4),((-5*(((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*p_1 · p_2*p_1 · p_2*p_1 · p_4*((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 3*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_3 · p_1)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4)))/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3) - 47*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4))*(p_2 · p_4)/(p_2 · p_4)) + ((e_2 · p_1 + e_2 · p_2 + e_2 · p_3 + e_2 · p_4))
7*(p_1 · F_3 · F_2 · p_4*p_1 · p_2*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4) - 45*(p_1 · p_3*p_2 · p_3*p_4 · F_2 · p_1*p_4 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4),(((7*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*p_1 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4) - 45*(p_1 · p_3*p_2 · p_3*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_1 · p_2))*((p_4 · p_3)*(e_3 · p_1) - (p_4 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4))*(p_1 · p_3)/(p_1 · p_3)) + ((e_3 · p_1 + e_3 · p_2 + e_3 · p_3 + e_3 · p_4))) + (p_1 · p_3 + p_2 · p_3 + p_3 · p_3 + p_4 · p_3)
-5*(Tr(F_2 · F_3)*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 92*(p_1 · p_3*p_2 · F_3 · p_1*p_4 · F_2 · p_3)/(p_1 · p_2*p_1 · p_3) - 25*(p_1 · p_3*p_1 · p_3*p_1 · p_4*p_2 · F_3 · p_4*p_3 · F_2 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) + 54*(p_1 · p_3*p_2 · p_3*p_3 · p_4*p_3 · p_4*p_4 · F_3 · F_2 · p_1)/(p_2 · p_4*p_3 · p_4) - 12*(p_1 · F_2 · p_3*p_1 · p_2*p_1 · p_3*p_1 · p_4*p_3 · p_4*p_4 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 24*(Tr(F_2 · F_3)*p_1 · p_3*p_2 · p_4)/(p_1 · p_4*p_2 · p_4*p_3 · p_4),(((-5*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 92*(p_1 · p_3*((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*((p_4 · p_2)*(e_2 · p_3) - (p_4 · e_2)*(p_2 · p_3)))/(p_1 · p_2*p_1 · p_3) - 25*(p_1 · p_3*p_1 · p_3*p_1 · p_4*((p_2 · p_3)*(e_3 · p_4) - (p_2 · e_3)*(p_3 · p_4))*((p_3 · p_2)*( - (e_2 · p_1 + e_2 · p_2 + e_2 · p_3)) - (p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) + 54*(p_1 · p_3*p_2 · p_3*p_3 · p_4*p_3 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_2 · p_4*p_3 · p_4) - 12*(((p_1 · p_2)*(e_2 · p_3) - (p_1 · e_2)*(p_2 · p_3))*p_1 · p_2*p_1 · p_3*p_1 · p_4*p_3 · p_4*((p_4 · p_3)*(e_3 · p_1) - (p_4 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 24*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_3*p_2 · p_4)/(p_1 · p_4*p_2 · p_4*p_3 · p_4)) + ((e_3 · p_1 + p_2 · e_3 + e_3 · p_3 + e_3 · p_4)))*(p_1 · p_2)/(p_1 · p_2))*(p_2 · p_4)/(p_2 · p_4)
-8*(p_1 · F_3 · F_2 · p_4*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_1 · p_3) + 4*(p_2 · p_3*p_4 · F_3 · F_2 · p_1)/(p_1 · p_4*p_2 · p_4*p_3 · p_4) - 26*(Tr(F_2 · F_3)*p_1 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4),((-8*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2)/(p_1 · p_2*p_1 · p_3*p_1 · p_3) + 4*(p_2 · p_3*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_4*p_2 · p_4*p_3 · p_4) - 26*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4)) + ((e_3 · p_1 + e_3 · p_2 + e_3 · p_3 + e_3 · p_4))) + (p_1 · p_4 + p_2 · p_4 + p_3 · p_4 + p_4 · p_4)
4*(p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_2 · p_4*p_3 · p_4),4*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_2 · p_4*p_3 · p_4)
-9*(p_2 · p_3*p_3 · F_2 · p_4*p_3 · p_4*p_4 · F_3 · p_2)/(p_1 · p_2*p_1 · p_3) - 37*(p_1 · p_3*p_2 · p_3*p_3 · p_4*p_3 · p_4*p_4 · F_3 · F_2 · p_1)/(p_2 · p_4*p_3 · p_4) - 83*(p_1 · p_3*p_2 · F_3 · p_1*p_3 · F_2 · p_4*p_3 · p_4)/(p_2 · p_4*p_3 · p_4) - 84*(p_1 · F_2 · p_4*p_1 · F_3 · p_4*p_2 · p_4*p_3 · p_4)/(p_2 · p_4*p_3 · p_4),((-9*(p_2 · p_3*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_3 · p_4*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2)))/(p_1 · p_2*p_1 · p_3) - 37*(p_1 · p_3*p_2 · p_3*p_3 · p_4*p_3 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_2 · p_4*p_3 · p_4) - 83*(p_1 · p_3*((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*((p_3 · p_2)*(e_2 · p_4) - (p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_2 · p_4*p_3 · p_4) - 84*(((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*p_2 · p_4*p_3 · p_4)/(p_2 · p_4*p_3 · p_4)) + ((e_2 · p_1 + e_2 · p_2 + e_2 · p_3 + e_2 · p_4))) + (p_1 · p_4 + p_2 · p_4 + p_3 · p_4 + p_4 · p_4)
(Tr(F_2 · F_3))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 74*(p_1 · F_2 · p_4*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_2 · F_3 · p_1*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 48*(p_1 · F_3 · p_4*p_1 · p_4*p_3 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 16*(Tr(F_2 · F_3)*p_1 · p_3*p_2 · p_3*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4) + 49*(p_1 · F_2 · F_3 · p_4*p_1 · p_2*p_1 · p_2*p_1 · p_2*p_2 · p_4)/(p_2 · p_4*p_3 · p_4) + 84*(p_1 · F_3 · p_2*p_1 · p_3*p_2 · p_3*p_2 · p_3*p_4 · F_2 · p_1)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4),((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3))))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) + 74*(((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*p_1 · p_2*p_1 · p_3*p_1 · p_3*((p_2 · p_3)*(e_3 · p_1) - (p_2 · e_3)*(p_3 · p_1))*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 48*(((p_1 · p_3)*(e_3 · p_4) - (p_1 · e_3)*(p_3 · p_4))*p_1 · p_4*((p_3 · p_2)*(e_2 · p_1) - (p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 16*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_3*p_2 · p_3*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4) + 49*(((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_1 · p_2*p_1 · p_2*p_1 · p_2*p_2 · p_4)/(p_2 · p_4*p_3 · p_4) + 84*(((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2))*p_1 · p_3*p_2 · p_3*p_2 · p_3*((p_4 · p_2)*(e_2 · p_1) - (p_4 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4)
-8*(p_2 · p_3*p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3),((-8*(p_2 · p_3*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (e_2 · p_4)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3)) + ((e_3 · p_1 + e_3 · p_2 + e_3 · p_3 + e_3 · p_4)))*(p_4 · p_3)/(p_4 · p_3)
7*(Tr(F_2 · F_3)*p_1 · p_4*p_1 · p_4*p_2 · p_3)/(p_2 · p_4*p_3 · p_4),7*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_4*p_1 · p_4*p_2 · p_3)/(p_2 · p_4*p_3 · p_4)
-4*(Tr(F_2 · F_3)*p_2 · p_3)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4) - 61*(p_1 · F_3 · F_2 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3),((-4*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_2 · p_3)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4) - 61*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_3 · p_4)/(p_1 · p_2*p_1 · p_3))*(p_4 · p_2)/(p_4 · p_2)) + ((e_2 · p_1 + e_2 · p_2 + e_2 · p_3 + e_2 · p_4))
-9*(p_1 · F_3 · F_2 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 17*(Tr(F_2 · F_3)*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4) + 59*(p_1 · F_2 · p_3*p_1 · F_3 · p_2*p_1 · p_3*p_1 · p_4*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4) - 15*(p_1 · F_2 · p_4*p_1 · p_3*p_1 · p_3*p_2 · F_3 · p_1)/(p_2 · p_4*p_3 · p_4) - 82*(p_1 · F_2 · p_3*p_1 · p_2*p_4 · F_3 · p_2)/(p_1 · p_2*p_1 · p_3) + 3*(p_1 · F_3 · F_2 · p_4*p_1 · p_2*p_1 · p_2*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4),(((-9*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 17*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_3 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4) + 59*(((p_1 · p_2)*(e_2 · p_3) - (p_1 · e_2)*(p_2 · p_3))*((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_2 · p_3))*p_1 · p_3*p_1 · p_4*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4*p_3 · p_4) - 15*(((p_1 · p_2)*(e_2 · p_4) - (p_1 · e_2)*(p_2 · p_4))*p_1 · p_3*p_1 · p_3*((p_2 · p_3)*( - (e_3 · p_2 + e_3 · p_3 + e_3 · p_4)) - (p_2 · e_3)*(p_3 · p_1)))/(p_2 · p_4*p_3 · p_4) - 82*(((p_1 · p_2)*(e_2 · p_3) - (p_1 · e_2)*(p_2 · p_3))*p_1 · p_2*((p_4 · p_3)*(e_3 · p_2) - (p_4 · e_3)*(p_3 · p_2)))/(p_1 · p_2*p_1 · p_3) + 3*(((p_1 · p_3)*(e_3 · p_2)*(e_2 · p_4) - (p_1 · p_3)*(e_3 · e_2)*(p_2 · p_4) - (p_1 · e_3)*(p_3 · p_2)*(e_2 · p_4) + (p_1 · e_3)*(p_3 · e_2)*(p_2 · p_4))*p_1 · p_2*p_1 · p_2*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_4*p_2 · p_4*p_3 · p_4)) + (p_1 · p_3 + p_2 · p_3 + p_3 · p_3 + p_4 · p_3)) + (p_1 · p_3 + p_2 · p_3 + p_3 · p_3 + p_4 · p_3))*(p_1 · p_3)/(p_1 · p_3)
2*(Tr(F_2 · F_3)*p_1 · p_4*p_2 · p_3*p_3 · p_4)/(p_2 · p_4*p_3 · p_4) - 69*(Tr(F_2 · F_3)*p_1 · p_2*p_1 · p_4*p_2 · p_3)/(p_2 · p_4*p_3 · p_4) + 82*(p_1 · p_2*p_1 · p_4*p_1 · p_4*p_2 · p_4*p_4 · F_2 · F_3 · p_1)/(p_2 · p_4*p_3 · p_4) + 9*(p_1 · F_2 · p_3*p_1 · F_3 · p_2)/(p_2 · p_4*p_3 · p_4) + 4*(p_1 · p_4*p_2 · p_4*p_3 · p_4*p_4 · F_3 · F_2 · p_1)/(p_1 · p_2*p_1 · p_3),((2*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_1 · p_4*p_2 · p_3*p_3 · p_4)/(p_2 · p_4*p_3 · p_4) - 69*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_2 · p_1*p_1 · p_4*p_2 · p_3)/(p_2 · p_4*p_3 · p_4) + 82*(p_1 · p_2*p_1 · p_4*p_1 · p_4*p_2 · p_4*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_2 · p_4*p_3 · p_4) + 9*(((p_1 · p_2)*(e_2 · p_3) - (p_1 · e_2)*(p_2 · p_3))*((p_1 · p_3)*(e_3 · p_2) - (p_1 · e_3)*(p_3 · p_2)))/(p_2 · p_4*p_3 · p_4) + 4*(p_1 · p_4*p_2 · p_4*p_3 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_1 · p_2*p_1 · p_3))*(p_3 · p_1)/(p_3 · p_1))*(p_3 · p_1)/(p_3 · p_1)
4*(p_1 · p_4*p_2 · p_3*p_2 · p_4*p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 61*(Tr(F_2 · F_3)*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - (p_1 · F_2 · F_3 · p_4*p_2 · p_3)/(p_2 · p_4*p_3 · p_4) + 3*(p_1 · p_3*p_2 · p_3*p_2 · p_3*p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4) - 37*(p_1 · p_3*p_1 · p_4*p_1 · p_4*p_4 · F_2 · F_3 · p_1)/(p_1 · p_4*p_2 · p_4*p_3 · p_4),(((4*(p_1 · p_4*p_2 · p_3*p_2 · p_4*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - 61*((2*((e_2 · p_3)*(p_2 · e_3) - (p_2 · p_3)*(e_2 · e_3)))*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_3*p_1 · p_4) - (((p_1 · p_2)*(e_2 · p_3)*(e_3 · p_4) - (p_1 · p_2)*(e_2 · e_3)*(p_3 · p_4) - (p_1 · e_2)*(p_2 · p_3)*(e_3 · p_4) + (p_1 · e_2)*(p_2 · e_3)*(p_3 · p_4))*p_2 · p_3)/(p_2 · p_4*p_3 · p_4) + 3*(p_1 · p_3*p_2 · p_3*p_2 · p_3*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_2*p_1 · p_3*p_1 · p_4) - 37*(p_1 · p_3*p_1 · p_4*p_1 · p_4*((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_4*p_2 · p_4*p_3 · p_4))*(p_4 · p_3)/(p_4 · p_3)) + (p_1 · p_4 + p_2 · p_4 + p_3 · p_4 + p_4 · p_4)) + ((e_2 · p_1 + e_2 · p_2 + e_2 · p_3 + e_2 · p_4))
-9*(p_4 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 92*(p_1 · p_3*p_1 · p_3*p_1 · p_4*p_4 · F_3 · F_2 · p_1)/(p_2 · p_4*p_3 · p_4),((-9*(((p_4 · p_2)*(e_2 · p_3)*(e_3 · p_1) - (p_4 · p_2)*(e_2 · e_3)*(p_3 · p_1) - (p_4 · e_2)*(p_2 · p_3)*(e_3 · p_1) + (p_4 · e_2)*(p_2 · e_3)*(p_3 · p_1)))/(p_1 · p_2*p_1 · p_3*p_1 · p_4*p_2 · p_4*p_3 · p_4) - 92*(p_1 · p_3*p_1 · p_3*p_1 · p_4*((p_4 · p_3)*(e_3 · p_2)*(e_2 · p_1) - (p_4 · p_3)*(e_3 · e_2)*(p_2 · p_1) - (p_4 · e_3)*(p_3 · p_2)*(e_2 · p_1) + (p_4 · e_3)*(p_3 · e_2)*(p_2 · p_1)))/(p_2 · p_4*p_3 · p_4)) + ((e_3 · p_1 + e_3 · p_2 + e_3 · p_3 + e_3 · p_4))) + ((e_3 · p_1 + e_3 · p_2 + e_3 · p_3 + e_3 · p_4))
